mes_referencia;secao;subclasse;saldomovimentacao;admissao;demissao;estoque_anual_2026;subclasse_descricao;classe_cnae;classe_descricao;grupo_cnae;grupo_descricao;divisao_cnae;divisao_descricao;secao_cnae;secao_descricao
1;M;7210000;4;4;0;8;PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS;72100;PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS;721;PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS;72;PESQUISA E DESENVOLVIMENTO CIENTÍFICO;M;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS
1;M;7420002;3;4;1;7;ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS AÉREAS E SUBMARINAS;74200;ATIVIDADES FOTOGRÁFICAS E SIMILARES;742;ATIVIDADES FOTOGRÁFICAS E SIMILARES;74;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS
1;M;7490103;-2;0;2;-3;SERVIÇOS DE AGRONOMIA E DE CONSULTORIA ÀS ATIVIDADES AGRÍCOLAS E PECUÁRIAS;74901;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE;749;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE;74;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS
1;M;7490104;-5;1;6;-1;ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS;74901;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE;749;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE;74;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS
1;M;7490199;1;8;7;22;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE;74901;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE;749;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS NÃO ESPECIFICADAS ANTERIORMENTE;74;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;M;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS
1;M;7500100;1;1;0;1;ATIVIDADES VETERINÁRIAS;75001;ATIVIDADES VETERINÁRIAS;750;ATIVIDADES VETERINÁRIAS;75;ATIVIDADES VETERINÁRIAS;M;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS
1;N;7732201;-3;3;6;-2;ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR, EXCETO ANDAIMES;77322;ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR;773;ALUGUEL DE MÁQUINAS E EQUIPAMENTOS SEM OPERADOR;77;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;7733100;-1;0;1;-2;ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIOS;77331;ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIOS;773;ALUGUEL DE MÁQUINAS E EQUIPAMENTOS SEM OPERADOR;77;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;7740300;-1;0;1;1;GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;77403;GESTÃO DE ATIVOS INTANGÍVEIS NÃO FINANCEIROS;774;GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;77;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;7820500;1;162;161;-13;LOCAÇÃO DE MÃO DE OBRA TEMPORÁRIA;78205;LOCAÇÃO DE MÃO DE OBRA TEMPORÁRIA;782;LOCAÇÃO DE MÃO-DE-OBRA TEMPORÁRIA;78;SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;7830200;-2;0;2;0;FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS;78302;FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS;783;FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS;78;SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;7911200;1;1;0;2;AGÊNCIAS DE VIAGENS;79112;AGÊNCIAS DE VIAGENS;791;AGÊNCIAS DE VIAGENS E OPERADORES TURÍSTICOS;79;AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;7912100;1;1;0;1;OPERADORES TURÍSTICOS;79121;OPERADORES TURÍSTICOS;791;AGÊNCIAS DE VIAGENS E OPERADORES TURÍSTICOS;79;AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8011101;7;15;8;9;ATIVIDADES DE VIGILÂNCIA E SEGURANÇA PRIVADA;80111;ATIVIDADES DE VIGILÂNCIA E SEGURANÇA PRIVADA;801;ATIVIDADES DE VIGILÂNCIA, SEGURANÇA PRIVADA E TRANSPORTE DE VALORES;80;ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8020001;3;18;15;21;ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANÇA ELETRÔNICO;80200;ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANÇA;802;ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANÇA;80;ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8111700;8;14;6;-7;SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS, EXCETO CONDOMÍNIOS PREDIAIS;81117;SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS, EXCETO CONDOMÍNIOS PREDIAIS;811;SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS;81;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8112500;-1;2;3;-1;CONDOMÍNIOS PREDIAIS;81125;CONDOMÍNIOS PREDIAIS;811;SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS;81;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8121400;-2;11;13;29;LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS;81214;LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS;812;ATIVIDADES DE LIMPEZA;81;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8130300;3;5;2;2;ATIVIDADES PAISAGÍSTICAS;81303;ATIVIDADES PAISAGÍSTICAS;813;ATIVIDADES PAISAGÍSTICAS;81;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8211300;5;9;4;10;SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO;82113;SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO;821;SERVIÇOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8219999;2;5;3;-3;PREPARAÇÃO DE DOCUMENTOS E SERVIÇOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NÃO ESPECIFICADOS ANTERIORMENTE;82199;FOTOCÓPIAS, PREPARAÇÃO DE DOCUMENTOS E OUTROS SERVIÇOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO;821;SERVIÇOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8230002;-1;0;1;-2;CASAS DE FESTAS E EVENTOS;82300;ATIVIDADES DE ORGANIZAÇÃO DE EVENTOS, EXCETO CULTURAIS E ESPORTIVOS;823;ATIVIDADES DE ORGANIZAÇÃO DE EVENTOS, EXCETO CULTURAIS E ESPORTIVOS;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8291100;-1;0;1;1;ATIVIDADES DE COBRANÇAS E INFORMAÇÕES CADASTRAIS;82911;ATIVIDADES DE COBRANÇAS E INFORMAÇÕES CADASTRAIS;829;OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8299701;1;4;3;3;MEDIÇÃO DE CONSUMO DE ENERGIA ELÉTRICA, GÁS E ÁGUA;82997;ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS NÃO ESPECIFICADAS ANTERIORMENTE;829;OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8299706;2;3;1;5;CASAS LOTÉRICAS;82997;ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS NÃO ESPECIFICADAS ANTERIORMENTE;829;OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;N;8299799;-1;2;3;2;OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS NÃO ESPECIFICADAS ANTERIORMENTE;82997;ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS NÃO ESPECIFICADAS ANTERIORMENTE;829;OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;82;SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS;N;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
1;O;8411600;0;1;1;10;ADMINISTRAÇÃO PÚBLICA EM GERAL;84116;ADMINISTRAÇÃO PÚBLICA EM GERAL;841;ADMINISTRAÇÃO DO ESTADO E DA POLÍTICA ECONÔMICA E SOCIAL;84;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL;O;ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL
1;P;8511200;6;14;8;11;EDUCAÇÃO INFANTIL - CRECHE;85112;EDUCAÇÃO INFANTIL - CRECHE;851;EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL;85;EDUCAÇÃO;P;EDUCAÇÃO
1;P;8512100;15;19;4;27;EDUCAÇÃO INFANTIL - PRÉESCOLA;85121;EDUCAÇÃO INFANTIL - PRÉ-ESCOLA;851;EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL;85;EDUCAÇÃO;P;EDUCAÇÃO
1;P;8513900;5;28;23;16;ENSINO FUNDAMENTAL;85139;ENSINO FUNDAMENTAL;851;EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL;85;EDUCAÇÃO;P;EDUCAÇÃO
1;P;8531700;3;11;8;57;EDUCAÇÃO SUPERIOR - GRADUAÇÃO;85317;EDUCAÇÃO SUPERIOR - GRADUAÇÃO;853;EDUCAÇÃO SUPERIOR;85;EDUCAÇÃO;P;EDUCAÇÃO
1;P;8532500;-5;0;5;-5;EDUCAÇÃO SUPERIOR - GRADUAÇÃO E PÓS GRADUAÇÃO;85325;EDUCAÇÃO SUPERIOR - GRADUAÇÃO E PÓS-GRADUAÇÃO;853;EDUCAÇÃO SUPERIOR;85;EDUCAÇÃO;P;EDUCAÇÃO
1;P;8541400;-1;0;1;1;EDUCAÇÃO PROFISSIONAL DE NÍVEL TÉCNICO;85414;EDUCAÇÃO PROFISSIONAL DE NÍVEL TÉCNICO;854;EDUCAÇÃO PROFISSIONAL DE NÍVEL TÉCNICO E TECNOLÓGICO;85;EDUCAÇÃO;P;EDUCAÇÃO
1;P;8550302;1;1;0;1;ATIVIDADES DE APOIO À EDUCAÇÃO, EXCETO CAIXAS ESCOLARES;85503;ATIVIDADES DE APOIO À EDUCAÇÃO;855;ATIVIDADES DE APOIO À EDUCAÇÃO;85;EDUCAÇÃO;P;EDUCAÇÃO
1;P;8592999;-1;0;1;-2;ENSINO DE ARTE E CULTURA NÃO ESPECIFICADO ANTERIORMENTE;85929;ENSINO DE ARTE E CULTURA;859;OUTRAS ATIVIDADES DE ENSINO;85;EDUCAÇÃO;P;EDUCAÇÃO
1;P;8593700;-1;2;3;-1;ENSINO DE IDIOMAS;85937;ENSINO DE IDIOMAS;859;OUTRAS ATIVIDADES DE ENSINO;85;EDUCAÇÃO;P;EDUCAÇÃO
1;P;8599601;-5;1;6;-17;FORMAÇÃO DE CONDUTORES;85996;ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE;859;OUTRAS ATIVIDADES DE ENSINO;85;EDUCAÇÃO;P;EDUCAÇÃO
1;P;8599604;2;3;1;2;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;85996;ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE;859;OUTRAS ATIVIDADES DE ENSINO;85;EDUCAÇÃO;P;EDUCAÇÃO
1;P;8599699;3;9;6;10;OUTRAS ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE;85996;ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE;859;OUTRAS ATIVIDADES DE ENSINO;85;EDUCAÇÃO;P;EDUCAÇÃO
1;Q;8610101;23;62;39;50;ATIVIDADES DE ATENDIMENTO HOSPITALAR, EXCETO PRONTO SOCORRO E UNIDADES PARA ATENDIMENTO A URGÊNCIAS;86101;ATIVIDADES DE ATENDIMENTO HOSPITALAR;861;ATIVIDADES DE ATENDIMENTO HOSPITALAR;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8610102;2;25;23;2;ATIVIDADES DE ATENDIMENTO EM PRONTO SOCORRO E UNIDADES HOSPITALARES PARA ATENDIMENTO A URGÊNCIAS;86101;ATIVIDADES DE ATENDIMENTO HOSPITALAR;861;ATIVIDADES DE ATENDIMENTO HOSPITALAR;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8630501;1;1;0;1;ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE PROCEDIMENTOS CIRÚRGICOS;86305;ATIVIDADES DE ATENÇÃO AMBULATORIAL EXECUTADAS POR MÉDICOS E ODONTÓLOGOS;863;ATIVIDADES DE ATENÇÃO AMBULATORIAL EXECUTADAS POR MÉDICOS E ODONTÓLOGOS;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8630502;10;17;7;20;ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE EXAMES COMPLEMENTARES;86305;ATIVIDADES DE ATENÇÃO AMBULATORIAL EXECUTADAS POR MÉDICOS E ODONTÓLOGOS;863;ATIVIDADES DE ATENÇÃO AMBULATORIAL EXECUTADAS POR MÉDICOS E ODONTÓLOGOS;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8630503;-4;4;8;-4;ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS;86305;ATIVIDADES DE ATENÇÃO AMBULATORIAL EXECUTADAS POR MÉDICOS E ODONTÓLOGOS;863;ATIVIDADES DE ATENÇÃO AMBULATORIAL EXECUTADAS POR MÉDICOS E ODONTÓLOGOS;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8630504;-1;9;10;0;ATIVIDADE ODONTOLÓGICA;86305;ATIVIDADES DE ATENÇÃO AMBULATORIAL EXECUTADAS POR MÉDICOS E ODONTÓLOGOS;863;ATIVIDADES DE ATENÇÃO AMBULATORIAL EXECUTADAS POR MÉDICOS E ODONTÓLOGOS;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8640201;-1;0;1;-2;LABORATÓRIOS DE ANATOMIA PATOLÓGICA E CITOLÓGICA;86402;ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA;864;ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8640202;0;5;5;2;LABORATÓRIOS CLÍNICOS;86402;ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA;864;ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8650003;1;1;0;1;ATIVIDADES DE PSICOLOGIA E PSICANÁLISE;86500;ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS;865;ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8650004;1;1;0;6;ATIVIDADES DE FISIOTERAPIA;86500;ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS;865;ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8650005;1;1;0;0;ATIVIDADES DE TERAPIA OCUPACIONAL;86500;ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS;865;ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8650006;-1;0;1;-2;ATIVIDADES DE FONOAUDIOLOGIA;86500;ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS;865;ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE, EXCETO MÉDICOS E ODONTÓLOGOS;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8660700;3;4;1;6;ATIVIDADES DE APOIO À GESTÃO DE SAÚDE;86607;ATIVIDADES DE APOIO À GESTÃO DE SAÚDE;866;ATIVIDADES DE APOIO À GESTÃO DE SAÚDE;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8690999;-4;55;59;47;OUTRAS ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE;86909;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE;869;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8711502;2;14;12;13;INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS;87115;ATIVIDADES DE ASSISTÊNCIA A IDOSOS, DEFICIENTES FÍSICOS, IMUNODEPRIMIDOS E CONVALESCENTES PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;871;ATIVIDADES DE ASSISTÊNCIA A IDOSOS, DEFICIENTES FÍSICOS, IMUNODEPRIMIDOS E CONVALESCENTES, E DE INFRA-ESTRUTURA E APOIO A PACIENTES PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;87;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8730199;-1;0;1;0;ATIVIDADES DE ASSISTÊNCIA SOCIAL PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES NÃO ESPECIFICADAS ANTERIORMENTE;87301;ATIVIDADES DE ASSISTÊNCIA SOCIAL PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;873;ATIVIDADES DE ASSISTÊNCIA SOCIAL PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;87;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;Q;8800600;13;28;15;38;SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO;88006;SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO;880;SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO;88;SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO;Q;SAÚDE HUMANA E SERVIÇOS SOCIAIS
1;R;9103100;-1;0;1;0;ATIVIDADES DE JARDINS BOTÂNICOS, ZOOLÓGICOS, PARQUES NACIONAIS, RESERVAS ECOLÓGICAS E ÁREAS DE PROTEÇÃO AMBIENTAL;91031;ATIVIDADES DE JARDINS BOTÂNICOS, ZOOLÓGICOS, PARQUES NACIONAIS, RESERVAS ECOLÓGICAS E ÁREAS DE PROTEÇÃO AMBIENTAL;910;ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL;91;ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL;R;ARTES, CULTURA, ESPORTE E RECREAÇÃO
1;R;9312300;2;5;3;4;CLUBES SOCIAIS, ESPORTIVOS E SIMILARES;93123;CLUBES SOCIAIS, ESPORTIVOS E SIMILARES;931;ATIVIDADES ESPORTIVAS;93;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;R;ARTES, CULTURA, ESPORTE E RECREAÇÃO
1;R;9313100;-4;1;5;-9;ATIVIDADES DE CONDICIONAMENTO FÍSICO;93131;ATIVIDADES DE CONDICIONAMENTO FÍSICO;931;ATIVIDADES ESPORTIVAS;93;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;R;ARTES, CULTURA, ESPORTE E RECREAÇÃO
1;R;9329899;-1;0;1;0;OUTRAS ATIVIDADES DE RECREAÇÃO E LAZER NÃO ESPECIFICADAS ANTERIORMENTE;93298;ATIVIDADES DE RECREAÇÃO E LAZER NÃO ESPECIFICADAS ANTERIORMENTE;932;ATIVIDADES DE RECREAÇÃO E LAZER;93;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER;R;ARTES, CULTURA, ESPORTE E RECREAÇÃO
1;S;9411100;-1;2;3;-1;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS PATRONAIS E EMPRESARIAIS;94111;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS PATRONAIS E EMPRESARIAIS;941;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS PATRONAIS, EMPRESARIAIS E PROFISSIONAIS;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS;S;OUTRAS ATIVIDADES DE SERVIÇOS
